"OriginalOrder","ID","Name","Grade","Value"
"2563","57686","""Hill Harper""","0.3500718","1"
"2564","37632","""Eddie Redmayne""","1.23726688","1"
"2565","21318","""Scout Taylor-Compton""","0.39421467","1"
"2566","21319","""Sheri Moon Zombie""","0.39421467","1"
"2567","9832","""Tyler Mane""","0.39421467","1"
"2568","1218218","""Thomas Sadoski""","0.52501541","1"
"2569","39520","""Garret Dillahunt""","0.32721635","1"
"2570","2234","""Michael Bowen""","0.32721635","1"
"2571","78150","""Joshua Cox""","0.32721635","1"
"2572","23959","""Debra Messing""","0.47175038","1"
"2573","69614","""Brad Loree""","0.37664855","1"
"2574","6485","""Busta Rhymes""","0.87840042","1"
"2575","77277","""Nate Parker""","0.30226144","1"
"2576","19654","""Michael Chiklis""","0.30127963","1"
"2577","18249","""Cicely Tyson""","0.32645546","1"
"2578","77196","""Chris Warren","0.27728118","1"
"2579","4889","""Kim Director""","0.47700000000000004","1"
"2580","57514","""Erica Leerhsen""","0.47700000000000004","1"
"2581","1292","""James Fox""","0.266","1"
"2582","74428","""Tim McGraw""","0.21","1"
"2583","37008","""Michael Bailey Smith""","0.376","1"
"2584","59293","""Archie Kao""","0.376","1"
"2585","42547","""Jay Acovone""","0.376","1"
"2586","56447","""Kelly Carlson""","0.22165608","1"
"2587","291263","""Jordan Peele""","0.20566327","1"
"2588","298410","""Keegan-Michael Key""","0.20566327","1"
"2589","1230868","""Tiffany Haddish""","0.20566327","1"
"2590","49271","""Brian Geraghty""","0.42","1"
"2591","18181","""David Keith""","0.17080167","1"
"2592","77335","""Ben Mendelsohn""","0.37930465","1"
"2594","56595","""Marisa Coughlan""","0.14300000000000002","1"
"2595","78297","""Phil Vischer""","0.256","1"
"2596","78298","""Mike Nawrocki""","0.256","1"
"2597","60272","""Cam Clarke""","0.132","1"
"2598","33684","""Bono""","0.22730842","1"
"2599","82426","""The Edge""","0.22730842","1"
"2600","82427","""Adam Clayton""","0.22730842","1"
"2601","27422","""Bruce Payne""","0.15843608","1"
"2602","71900","""Adrian Paul""","0.15843608","1"
"2603","61178","""Alia Shawkat""","0.16633035","1"
"2604","52708","""Andy Davoli""","0.12","1"
"2605","58529","""Marvin Chatinover""","0.107","1"
"2606","58530","""Mae Questel""","0.107","1"
"2607","78324","""Jamie Chung""","0.2720612","1"
"2609","78730","""Oliver James""","0.14867514","1"
"2610","39977","""Michael Michele""","0.09237469999999999","1"
"2611","5346","""Dan Futterman""","0.18928871","1"
"2612","58006","""Jodi Lyn O'Keefe""","0.09902115","1"
"2613","80109","""Marla Sokoloff""","0.09902115","1"
"2614","52117","""Horatio Sanz""","0.08586376","1"
"2615","29792","""David Dukes""","0.08302000000000001","1"
"2616","64342","""Craig Robinson""","0.12314651","1"
"2617","58563","""David Alan Grier""","0.12","1"
"2618","11678","""Rainn Wilson""","0.0876289","1"
"2619","70303","""Zach Gilford""","1.08782847","1"
"2620","16376","""Larry David""","0.35097815","1"
"2621","16328","""Adam Brooks""","0.35097815","1"
"2622","65239","""Susan Ward""","0.05217498","1"
"2623","15010","""Lori Heuring""","0.05217498","1"
"2624","33286","""Matthew Settle""","0.05217498","1"
"2625","23621","""Hannah Taylor-Gordon""","0.04956","1"
"2626","15008","""Ann Miller""","0.20117339","1"
"2627","51536","""Agnes Bruckner""","0.063","1"
"2628","1874","""Katja Riemann""","0.063","1"
"2629","9138","""Gemma Jones""","0.34299999999999997","1"
"2630","10692","""Michael Pitt""","0.07938872","1"
"2631","589706","""Thomas Stroppel""","0.0051","1"
"2632","1498757","""Artie Ahr""","0.0051","1"
"2633","1417798","""Amber Marie Bollinger""","0.0051","1"
"2634","20054","""Elaine Cassidy""","0.00824295","1"
"2635","7708","""Arsinee Khanjian""","0.013999999999999999","1"
"2639","21946","""Cyril Raffaelli""","0.09584131","1"
"2640","62441","""Tony D'Amario""","0.09584131","1"
"2641","1309285","""Nikki Hsieh""","0.00632542","1"
"2642","68515","""Vladimir Garin""","0.044000000000000004","1"
"2643","68517","""Konstantin Lavronenko""","0.044000000000000004","1"
"2644","68518","""Nataliya Vdovina""","0.044000000000000004","1"
"2645","57207","""Tony Jaa""","0.27165581","1"
"2646","81039","""Sarunyu Wongkrachang""","0.08936663","1"
"2647","49609","""Sorapong Chatree""","0.08936663","1"
"2648","27638","""Gina Bellman""","0.00076382","1"
"2649","61671","""Conrad Dunn""","0.00076382","1"
"2650","980","""Vinnie Jones""","0.83557872","1"
"2651","1926","""Eddie Izzard""","0.00022999999999999998","1"
"2652","2467","""James Cosmo""","0.00022999999999999998","1"
"2653","37168","""Hans Matheson""","0.03437","1"
"2654","90514","""Birgitte Hjort Srensen""","0.06","1"
"2655","57143","""Mark Dymond""","0.01754","1"
"2656","57144","""Clemency Burton-Hill""","0.01754","1"
"2657","18478","""Rodrigo de la Serna""","0.1","1"
"2658","127252","""Sergio Hernendez""","0.1","1"
"2659","28514","""colex Brendemuhl""","0.1","1"
"2660","68704","""Naoto Takenaka""","0.045610000000000005","1"
"2661","64436","""Daniel Wu""","0.045610000000000005","1"
"2662","3900","""Linus Roache""","0.00017113","1"
"2663","1534","""Chris Elliott""","0.70906973","1"
"2664","66743","""Matt Bomer""","1.22513057","1"
"2665","20580","""Joe Manganiello""","1.22513057","1"
"2666","17498","""Niels Arestrup""","0.17511906","1"
"2667","9005","""Frederic Pierrot""","0.17511906","1"
"2669","4812","""Isaach De Bankole""","0.00674918","1"
"2673","77122","""Mareda Valverde""","0.00137898","1"
"2674","10361","""Raymond J. Barry""","1.61001698","1"
"2675","26466","""Caroline Kava""","1.61001698","1"
"2676","12974","""Leon Robinson""","1.54864401","1"
"2677","12975","""Doug E. Doug""","1.54864401","1"
"2678","12976","""Rawle D. Lewis""","1.54864401","1"
"2679","49624","""Jensen Ackles""","1.00734718","1"
"2680","31133","""Ne-Yo""","0.75511123","1"
"2683","59967","""Rebecca Gayheart""","0.72527595","1"
"2684","119598","""Phylicia Rashd""","0.35600000000000004","1"
"2685","5950","""Seymour Cassel""","0.3479316","1"
"2686","55422","""Elaine Hendrix""","0.306","1"
"2687","34257","""Anthony Stewart Head""","1.14956699","1"
"2688","205258","""Harry Lloyd""","1.14956699","1"
"2689","80678","""Tim Hodge""","0.256","1"
"2690","54422","""Tupac Amaru Shakur""","0.27515786","1"
"2691","51944","""Mike Epps""","0.59827328","1"
"2692","32486","""Allen Payne""","0.198","1"
"2694","7071","""Louise Fletcher""","1.08981275","1"
"2695","28637","""Andy Richter""","0.18191","1"
"2696","87588","""Carlos Mencia""","0.21409028","1"
"2697","16857","""Tom Everett Scott""","0.34585416","1"
"2698","19184","""Mark-Paul Gosselaar""","0.15064","1"
"2699","77028","""Poppy Montgomery""","0.15064","1"
"2700","23709","""Joan Plowright""","0.21001563","1"
"2701","5148","""Lucinda Jenney""","0.153","1"
"2702","66776","""Liza Minnelli""","0.16399999999999998","1"
"2703","4969","""Lionel Stander""","0.16399999999999998","1"
"2704","1737","""David Patrick Kelly""","0.19","1"
"2705","62596","""Kane Hodder""","0.19170001","1"
"2706","69574","""Lexa Doig""","0.16951798","1"
"2707","69575","""Chuck Campbell""","0.16951798","1"
"2708","92857","""Shalom Harlow""","0.63013281","1"
"2709","191228","""Victoria Justice""","0.11417362","1"
"2710","151254","""Chelsea Handler""","0.11417362","1"
"2711","8925","""Emmanuelle Seigner""","0.19777647","1"
"2712","8791","""Marie-Josee Croze""","0.19777647","1"
"2713","15544","""Bonnie Henna""","0.04291965","1"
"2714","13446","""Eliza Dushku""","0.90449929","1"
"2715","41555","""Melissa Sagemiller""","0.19899999999999998","1"
"2716","21245","""Greta Scacchi""","0.02474","1"
"2717","26662","""Jennifer O'Neill""","0.01965","1"
"2718","30428","""Michael Sarrazin""","0.01965","1"
"2719","1221056","""Dorothy Atkinson""","0.054055","1"
"2720","72307","""Marion Bailey""","0.054055","1"
"2721","20851","""Sabine Azema""","0.048","1"
"2722","19117","""Emmanuelle Devos""","0.048","1"
"2723","8198","""Ulrich Tukur""","0.193","1"
"2724","8196","""Ulrich Muche""","0.7","1"
"2725","17120","""Jung Woo-sung""","0.133","1"
"2726","10690","""Anna Paquin""","0.3441","1"
"2727","236851","""Callan McAuliffe""","0.01755212","1"
"2728","58150","""Stacey Dash""","0.5660000000000001","1"
"2729","10132","""Colm Feore""","0.12671300000000002","1"
"2730","37042","""Ann Magnuson""","0.00687194","1"
"2731","2310","""Bruno Ganz""","0.9218091","1"
"2732","5644","""Alexandra Maria Lara""","0.9218091","1"
"2734","19907","""Belen Rueda""","0.44","1"
"2735","2759","""Lola Dueas""","0.85582407","1"
"2736","136796","""Krytof Hedek""","0.05380251","1"
"2737","1034704","""Paul Brannigan""","0.05380251","1"
"2738","11960","""Tung Thanh Tran""","1.2392237","1"
"2739","21485","""Blake Clark""","0.16699999999999998","1"
"2740","150810","""Justin Bieber""","0.98441954","1"
"2741","57108","""Usher Raymond""","0.98441954","1"
"2742","63914","""Tuesday Knight""","0.725","1"
"2743","63915","""Ken Sagoes""","0.725","1"
"2744","1164259","""Kylie Rogers""","0.77","1"
"2745","2880","""Emilio Estevez""","0.50752337","1"
"2746","132078","""DJ Qualls""","0.31167","1"
"2747","59129","""Oscar Jaenada""","1.19100758","1"
"2748","1686692","""Angelo Josue Lozano Corzo""","1.19100758","1"
"2749","4766","""Melora Walters""","0.96060858","1"
"2750","5376","""Jean Smart""","0.625","1"
"2751","12929","""Rosie O'Donnell""","0.266","1"
"2752","52475","""J. Smith-Cameron""","0.266","1"
"2753","65683","""Alex Vincent""","0.44196684","1"
"2754","14464","""Jenny Agutter""","0.35763605","1"
"2755","26283","""Gerrit Graham""","0.35763605","1"
"2756","1273197","""Teo Halm""","0.45299999999999996","1"
"2757","544123","""Astro""","0.45299999999999996","1"
"2758","1273198","""Resse Hartwig""","0.45299999999999996","1"
"2759","52374","""Bruce Davison""","0.16929123","1"
"2760","33515","""Kazunari Ninomiya""","0.68673228","1"
"2761","33516","""Tsuyoshi Ihara""","0.68673228","1"
"2762","88059","""Tommy Davidson""","0.08026971","1"
"2763","84077","""Duane Martin""","0.08026971","1"
"2764","1277188","""Jacob Tremblay""","0.35401758","1"
"2765","77075","""Norm Macdonald""","0.1","1"
"2766","20788","""Artie Lange""","0.1","1"
"2767","8975","""Sam Waterston""","0.07820688","1"
"2768","1812","""Michelle Williams""","0.35057696","1"
"2769","12967","""Swoosie Kurtz""","0.05","1"
"2770","65225","""Justin Chon""","0.48065672","1"
"2771","20752","""Alex Rocco""","0.02636637","1"
"2772","17923","""Frank Pietrangolare""","0.02636637","1"
"2773","132157","""Ezra Miller""","0.33399999999999996","1"
"2774","60705","""Thomas Ian Griffith""","0.012","1"
"2775","13014","""Toby Jones""","0.011513299999999999","1"
"2776","3064","""Peter Mullan""","0.00668258","1"
"2777","999817","""Olivia Taylor Dudley""","0.18112929","1"
"2778","66431","""Jodie Whittaker""","0.03964682","1"
"2779","236695","""John Boyega""","0.03964682","1"
"2780","588671","""Zana Marjanovi""","0.00303877","1"
"2781","44736","""Goran Kosti""","0.00303877","1"
"2782","54620","""Branko uri""","0.00303877","1"
"2783","559670","""Steve Irwin""","0.33082548","1"
"2784","559671","""Terri Irwin""","0.33082548","1"
"2785","45586","""Magda Szubanski""","0.33082548","1"
"2786","152970","""Nicholas Kadi""","0.55260558","1"
"2787","77078","""Malcolm David Kelley""","0.23367586","1"
"2788","77079","""Cory Hodges""","0.23367586","1"
"2789","136532","""Matt Smith""","0.00036","1"
"2790","72305","""Lesley Manville""","0.18124262","1"
"2791","2630","""Nastassja Kinski""","0.21","1"
"2792","20848","""Rumer Willis""","0.2720612","1"
"2793","29522","""Ronald Colman""","0.05629","1"
"2794","3610","""Madeleine Carroll""","0.05629","1"
"2795","2669","""Raymond Massey""","0.05629","1"
"2796","15684","""Paul Schneider""","0.11293663","1"
"2797","224188","""Jack Scanlon""","0.20416563","1"
"2799","2969","""Chris Penn""","0.01227324","1"
"2800","131008","""Hannah Endicott-Douglas""","0.01083683","1"
"2801","44055","""Gabriel Damon""","0.84460846","1"
"2802","71447","""Candace Hutson""","0.84460846","1"
"2803","16216","""Judith Barsi""","0.84460846","1"
"2804","70336","""Won Bin""","0.15","1"
"2805","70337","""Lee Eun-ju""","0.15","1"
"2806","5365","""Clifton Collins Jr""","1.12265139","1"
"2807","57412","""Moises Arias""","0.03878993","1"
"2809","1171904","""Anne-Marie Loop""","0.0810916","1"
"2810","2192","""Lambert Wilson""","0.41424067","1"
"2811","1096265","""Pauline Brunner""","0.0810916","1"
"2812","42558","""Charlotte Lewis""","0.79817939","1"
"2813","12850","""Dabney Coleman""","0.79567667","1"
"2814","12851","""Ally Sheedy""","0.79567667","1"
"2815","14792","""Josef Sommer""","0.68706993","1"
"2816","53257","""Emilio Rivera""","0.81272766","1"
"2817","14331","""Nestor Serrano""","0.81272766","1"
"2818","20381","""Jenna Dewan""","1.14194847","1"
"2819","58959","""Damaine Radcliff""","1.14194847","1"
"2820","17403","""Mike Judge""","0.631","1"
"2821","2230","""Pam Grier""","0.836","1"
"2822","558466","""Alex Russell""","1.45","1"
"2823","111946","""Britney Spears""","0.6114103","1"
"2825","225694","""Oliver Cooper""","1.0","1"
"2826","225695","""Jonathan Daniel Brown""","1.0","1"
"2827","1142720","""Thomas Mann""","1.0","1"
"2828","862","""George C. Scott""","0.898","1"
"2829","9857","""Karl Malden""","0.898","1"
"2830","40551","""Stephen Young""","0.898","1"
"2831","53828","""Jennifer Carpenter""","0.40855419","1"
"2832","2202","""Steve Harris""","0.507","1"
"2833","7489","""Parker Posey""","0.56309766","1"
"2834","82587","""Steve Harvey""","0.38","1"
"2835","54799","""Redman""","0.31155435","1"
"2836","52057","""Obba Babatunde""","0.31155435","1"
"2837","65294","""Don Austen""","0.27281507","1"
"2838","65297","""Meredith Braun""","0.27281507","1"
"2839","6859","""Meda Maestro""","0.56298474","1"
"2840","111455","""Katy Perry""","0.32726956","1"
"2841","82663","""Shannon Woodward""","0.32726956","1"
"2844","65920","""J.B. Smoove""","0.25434291","1"
"2845","3094","""Talia Shire""","1.17235147","1"
"2846","2962","""Robert Foxworth""","0.54","1"
"2847","49824","""Kathryn Erbe""","0.21133087","1"
"2848","7796","""Illeana Douglas""","0.21133087","1"
"2849","1151957","""Sophie Kennedy Clark""","1.00129872","1"
"2850","21711","""Erika Christensen""","0.34411240000000004","1"
"2851","57855","""Joanna 'JoJo' Levesque""","0.23006849","1"
"2852","1029934","""Justice Smith""","0.855123","1"
"2853","11486","""Michael Imperioli""","0.51","1"
"2854","6905","""Bruce Dern""","0.60378584","1"
"2855","62831","""Will Forte""","0.17654912","1"
"2856","59410","""Bob Odenkirk""","0.17654912","1"
"2857","15789","""Alex D. Linz""","0.17292381","1"
"2858","62760","""Zena Grey""","0.17292381","1"
"2859","4496","""Nora Dunn""","0.17292381","1"
"2860","20191","""Jose Pablo Cantillo""","0.42931041","1"
"2861","77896","""Bill Bellamy""","0.2796","1"
"2862","154341","""Lark Voorhies""","0.13960203","1"
"2863","4238","""Common""","0.21520719","1"
"2864","14892","""Rosemarie DeWitt""","0.175","1"
"2865","15765","""John Colicos""","0.442","1"
"2866","920","""Jucrgen Prochnow""","1.73046663","1"
"2867","5228","""Herbert Grunemeyer""","0.85","1"
"2868","5229","""Klaus Wennemann""","0.85","1"
"2869","19975","""Michael Rosenbaum""","0.125","1"
"2870","16846","""Harland Williams""","0.1746002","1"
"2871","1279279","""Virginia Gardner""","0.32248241","1"
"2872","515628","""Sofia Black-D'Elia""","0.32248241","1"
"2873","51641","""Loryn Locklin""","0.06739141","1"
"2874","6008","""Harry Shearer""","0.05542025","1"
"2875","33528","""Joseph Cross""","0.06754898","1"
"2876","155488","""Kelly Clarkson""","0.04922166","1"
"2877","1022712","""Justin Guarini ""","0.04922166","1"
"2878","1223005","""Brandon Henschel""","0.04922166","1"
"2879","4604","""Theresa Randle""","0.04939939","1"
"2880","5281","""Spike Lee""","0.16153593","1"
"2881","6588","""Isabella Rossellini""","0.03148182","1"
"2882","14011","""Tom Courtenay""","0.59520298","1"
"2883","15196","""David Hemmings""","0.073","1"
"2884","21519","""Kathryn Harrold""","0.037000000000000005","1"
"2885","72782","""Toni Servillo""","0.08371085","1"
"2886","89193","""Carlo Verdone""","0.08371085","1"
"2887","128236","""Sabrina Ferilli""","0.08371085","1"
"2888","12671","""Faye Wong""","0.19271312","1"
"2889","111176","""Alex Michaeletos""","0.009947899999999999","1"
"2890","111177","""Mary Makhatho""","0.009947899999999999","1"
"2891","5203","""Alicja Bachleda-Curu""","0.76669806","1"
"2892","95896","""Dervla Kirwan""","0.01644755","1"
"2893","3317","""Takeshi Kitano""","0.1525","1"
"2894","1091315","""Claude Maki""","0.1525","1"
"2895","36584","""Cesar Ramos""","0.01455","1"
"2896","36586","""Paulina Gaitan""","0.01455","1"
"2897","233131","""Marcell Nagy""","0.02512","1"
"2898","233132","""Bela Dura""","0.02512","1"
"2899","1294830","""Bulint Pentek""","0.02512","1"
"2900","131513","""Xiao Shen Yang""","0.386","1"
"2901","131303","""Yan Ni""","0.386","1"
"2902","44208","""Nigel Bennett""","0.008983","1"
"2903","74022","""Gao Yuanyuan""","0.10652498","1"
"2904","92014","""Hideo Nakaizumi""","0.10652498","1"
"2905","234641","""Hiroyuki Ikeuchi""","0.11212294","1"
"2906","94018","""Meisa Kuroki""","0.11212294","1"
"2907","62754","""Emma Lung""","0.013090000000000001","1"
"2908","1478271","""Caroline Barry""","0.146","1"
"2909","46948","""Kelly LeBrock""","0.146","1"
"2910","17521","""Kelly Reilly""","1.01332962","1"
"2911","1271809","""Connor Corum""","1.01332962","1"
"2912","1504623","""Witney Carson""","0.27","1"
"2913","1504624","""Chehon Wespi-Tschopp""","0.27","1"
"2914","68559","""Gary Daniels""","0.27","1"
"2915","56265","""Dale Midkiff""","0.57469467","1"
"2916","56266","""Fred Gwynne""","0.57469467","1"
"2917","1743","""Denise Crosby""","0.57469467","1"
"2918","110310","""Tatsuo Matsumura""","0.2","1"
"2919","34374","""Kyfko Kagawa""","0.2","1"
"2920","96637","""Hisashi Igawa""","0.2","1"
"2921","14887","""Paddy Considine""","0.05","1"
"2922","124992","""Qin Hailu""","0.01871","1"
"2923","16166","""Hoyt Axton""","1.53083102","1"
"2925","1372459","""Rickson Tevez""","0.0536","1"
"2926","1372462","""Eduardo Luis""","0.0536","1"
"2927","1372463","""Gabriel Weinstein""","0.0536","1"
"2928","56585","""Steve-O""","0.72778712","1"
"2929","221985","""Jamie Blackley""","0.78874843","1"
"2930","61914","""Zoe Ventoura""","0.76976","1"
